token1,token2,co_docs,PMI,NPMI,PHI,src_node_df,src_node_tf,src_node_cluster,src_node_centrality,src_node_svd_c1,src_node_rank,dst_node_df,dst_node_tf,dst_node_cluster,dst_node_centrality,dst_node_svd_c1,dst_node_rank
남편도시락,집밥도시락,16,2.4668338680630013,0.5984437662135521,0.418570293856463,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,20,21,0,11.782917689866869,0.42291811464232104,0.5097131063368555
도시락메뉴,집밥도시락,16,2.4668338680630013,0.5984437662135521,0.418570293856463,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,20,21,0,11.782917689866869,0.42291811464232104,0.5097131063368555
도시락스타그램,오도완,6,3.051639902177612,0.5980194754134477,0.3492562977891658,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,8,8,1,8.674596031406379,0.21367720014999167,-0.30258465522047306
10월,저당파로밥,6,3.051639902177612,0.5980194754134477,0.3492562977891658,35,37,5,12.258972386280831,0.44608371875570957,1.1746603488028304,8,8,5,20.324695318798568,0.40617706094792366,0.5985642983639637
다이어트도시락,닭가슴살,18,2.3807626787542904,0.5945517819598786,0.4209443532055509,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599
홈쿡,요리레시피,10,2.729556404909189,0.5944045976510675,0.3799437324140639,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,14,14,6,11.403517998949228,0.2589065448379871,0.15196313506412473
홈쿡,recipe,7,2.9324972478136657,0.5925721418812111,0.35524999638487986,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,8,8,9,13.240857195085683,0.1928866719408141,0.006448939773308862
도시락기록,쿡스타그램,8,2.838546688046363,0.5894936635807217,0.36013120642625074,42,42,1,7.176815309814925,0.256370817341552,0.9917757183374951,11,11,1,9.686629429675301,0.306967525450831,-0.06746039370536949
다이어트식단,diet,5,3.1104804012845797,0.5885229497321411,0.3273854831588541,22,24,4,24.319231401676884,0.8945203296280569,1.6945288183905152,10,10,7,16.27565740264093,0.38163657734001233,0.38594324634183935
한식,koreanfood,8,2.832074173554349,0.5881494875992083,0.3574857265454473,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563
남편도시락,직장인점심,17,2.387696547595474,0.5878916671319612,0.4121869324662579,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,23,23,0,11.204148867551634,0.3583491550466824,0.5487938507304948
남편도시락,집밥메뉴,15,2.453588641278831,0.5860547974414031,0.40189832387514274,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,19,19,0,12.018496360166031,0.39147053705694246,0.4585445389263604
도시락스타그램,레시피,12,2.5661320887223207,0.5819205844004445,0.378946766260179,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422
홈쿡,예쁜상차림kimchi,5,3.0660286389062694,0.5801123896447439,0.32273432210348635,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,5,5,9,13.157609538066396,0.07420310470620674,-0.17553125127278157
홈쿡,yummyfood,5,3.0660286389062694,0.5801123896447439,0.32273432210348635,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,5,5,9,13.157609538066396,0.07420310470620674,-0.17553125127278157
다이어트도시락,식단일기,9,2.7237074288579164,0.579827365937199,0.360035618657316,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,11,11,7,19.99210186646014,0.5473816068220907,0.7618689085033818
한식,cooking,6,2.949857208204364,0.5780734676251059,0.329807545512017,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908,10,10,9,12.677536788318996,0.20031505350272272,0.05169002387977453
닭가슴살,diet,6,2.949857208204364,0.5780734676251059,0.329807545512017,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599,10,10,7,16.27565740264093,0.38163657734001233,0.38594324634183935
10월,식단기록,8,2.7797061881439205,0.5772739942687878,0.34762481710082,35,37,5,12.258972386280831,0.44608371875570957,1.1746603488028304,14,14,5,19.260838587334355,0.4860336901636399,0.8043930249878081
아침,간식,6,2.9434263178942177,0.5768132279595507,0.3279389050272489,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659
lover,characterfood,8,2.7675356525477146,0.5747464848053853,0.34486754098728994,31,31,6,10.63213147513519,0.005098427875892098,0.6712848064647169,16,16,6,4.771231166056057,3.4617966292782854e-05,-0.34843642351962556
한식,food,7,2.841643624265819,0.5742132751018627,0.33585600000788374,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157
다이어트도시락,닭가슴살도시락,6,2.9243781229824353,0.5730804180953893,0.32830434069451797,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,6,6,3,14.112828877327424,0.7299769545473334,0.2326616654153842
다이어트도시락,바프식단,6,2.9243781229824353,0.5730804180953893,0.32830434069451797,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,6,6,7,23.048910945171727,0.5211627159120158,0.7602680206495984
아침,점메추,5,3.0234690246639535,0.5720598361861188,0.3124421015694135,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402,10,10,8,20.982080347138332,0.4614609716205375,0.7509352122106411
아침,집밥레시피,5,3.0234690246639535,0.5720598361861188,0.3124421015694135,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402,10,10,4,29.37201989388393,0.9999999999999571,1.5834545386983518
홈쿡,cook,7,2.8147142124514155,0.5687716266057355,0.3327474574965318,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,9,9,9,13.099957147752342,0.26150098931262766,0.06867742909605914
도시락스타그램,벤또,5,3.002849737544055,0.5681585341003814,0.3102117819856786,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,7,7,1,6.678587813586962,0.2444160837522085,-0.4682989995809103
오늘의도시락,추천메뉴,5,3.002849737544055,0.5681585341003814,0.31219981217692166,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
오늘의도시락,단백질함량,5,3.002849737544055,0.5681585341003814,0.31219981217692166,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
오늘의도시락,쉐이크도시락,5,3.002849737544055,0.5681585341003814,0.31219981217692166,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
오늘의도시락,근육량늘리기,5,3.002849737544055,0.5681585341003814,0.31219981217692166,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
오늘의도시락,근육,5,3.002849737544055,0.5681585341003814,0.31219981217692166,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
오늘의도시락,영양성분,5,3.002849737544055,0.5681585341003814,0.31219981217692166,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
오늘의도시락,냥집사,5,3.002849737544055,0.5681585341003814,0.31219981217692166,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
도시락기록,회사도시락,7,2.8003254750329307,0.5658640825466935,0.3295261943977567,42,42,1,7.176815309814925,0.256370817341552,0.9917757183374951,10,10,6,7.328935601549678,0.173445003908667,-0.33380033291412364
lover,snoopy,5,2.990679201971899,0.5658557902889152,0.30764426325621963,31,31,6,10.63213147513519,0.005098427875892098,0.6712848064647169,8,8,6,4.671131195937153,9.701917887189935e-05,-0.6799235592847225
먹을,토마토,5,2.990679201971899,0.5658557902889152,0.30764426325621963,31,34,7,9.20874993976702,0.6932946349245952,0.9256559651744763,8,10,7,10.72788113469065,0.4652653225353426,-0.018651686091317315
lover,peanuts,5,2.990679201971899,0.5658557902889152,0.30764426325621963,31,31,6,10.63213147513519,0.005098427875892098,0.6712848064647169,8,8,6,4.671131195937153,9.701917887189935e-05,-0.6799235592847225
도시락스타그램,직장인점심도시락,10,2.5973846319879907,0.5656220784978621,0.35136447101585144,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,21,21,1,8.602605678764055,0.2363983412777787,0.23018579655119886
식단,바르닭,6,2.8782870159201606,0.5640481008659096,0.31774649074940564,37,46,7,16.082279900794575,0.7500570642903653,1.7502802113952356,9,11,7,18.477740676703135,0.513257159685446,0.584628951827127
도시락기록,오도완,6,2.86931834596352,0.5622905411686467,0.3168283550441498,42,42,1,7.176815309814925,0.256370817341552,0.9917757183374951,8,8,1,8.674596031406379,0.21367720014999167,-0.30258465522047306
다이어트도시락,밀프랩,8,2.7012345728524703,0.5609774435796422,0.3349446611485494,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,10,10,7,22.65615847833499,0.49449499293054866,0.8828929606011993
닭가슴살,식단도시락,6,2.8545470286857193,0.5593958564441048,0.3128822874581808,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219
닭가슴살,식단일기,6,2.8545470286857193,0.5593958564441048,0.3128822874581808,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599,11,11,7,19.99210186646014,0.5473816068220907,0.7618689085033818
도시락메뉴,한식도시락,13,2.421713432668475,0.5593232475236685,0.3667306125290876,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,17,17,0,12.432333446154226,0.3869215113630196,0.4041959507379918
남편도시락,한식도시락,13,2.421713432668475,0.5593232475236685,0.3667306125290876,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,17,17,0,12.432333446154226,0.3869215113630196,0.4041959507379918
도시락기록,직장인점심도시락,11,2.510373255210288,0.5582608392767835,0.3515395110429754,42,42,1,7.176815309814925,0.256370817341552,0.9917757183374951,21,21,1,8.602605678764055,0.2363983412777787,0.23018579655119886
오늘의도시락,벤또,6,2.8486990588199537,0.5582498497121627,0.3141917985720132,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,7,7,1,6.678587813586962,0.2444160837522085,-0.4682989995809103
오늘의도시락,쑤도시락,6,2.8486990588199537,0.5582498497121627,0.3141917985720132,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,7,7,6,4.695337064911424,0.14202132419796756,-0.6536616910638485
오늘의도시락,직장인점심시간,8,2.684396008520332,0.5574805037479342,0.3311921583496359,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,11,11,1,10.53023454283939,0.2403582864309496,-0.03917622957271297
레시피,집밥레시피,5,2.9434263173026505,0.5569152398011468,0.29921679414552943,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422,10,10,4,29.37201989388393,0.9999999999999571,1.5834545386983518
도시락반찬,모두들,5,2.9395875410098404,0.556188918572351,0.2988933636348926,29,29,6,12.280659753441707,0.2795935021855125,0.831151391569424,9,9,6,7.138353538963913,0.28941293455023037,-0.3344369548438292
10월,오후,6,2.828496351559237,0.5542907939961316,0.30882420317081,35,37,5,12.258972386280831,0.44608371875570957,1.1746603488028304,10,10,7,9.590963325059557,0.274923749831906,-0.1294085390881212
다이어트도시락,닭가슴살레시피,5,2.9243781224026506,0.55331119849454,0.2995468531929694,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,5,5,3,14.63345165346789,0.6324527545633932,0.18365653130451004
다이어트도시락,동물복지IFF큐브닭가슴살,5,2.9243781224026506,0.55331119849454,0.2995468531929694,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,5,5,3,14.63345165346789,0.6324527545633932,0.18365653130451004
다이어트도시락,하림닭가슴살,5,2.9243781224026506,0.55331119849454,0.2995468531929694,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,5,5,3,14.63345165346789,0.6324527545633932,0.18365653130451004
홈쿡,예쁜도시락,8,2.6605635331947983,0.5525311071954628,0.32633676931179323,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,12,12,6,8.582187518284279,0.19133111515186188,-0.1570219950262316
살짝,양파,5,2.9056859894585743,0.5497745264060452,0.29345692990831806,30,33,4,17.14957731564478,0.7912949888560646,1.484079524820583,9,10,6,11.736771834556645,0.41476173030833235,0.05651846989726672
닭가슴살,다이어트식단,9,2.566864957607505,0.5464384798884725,0.3269505119695549,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599,22,24,4,24.319231401676884,0.8945203296280569,1.6945288183905152
lover,obento,9,2.566864957607505,0.5464384798884725,0.3269505119695549,31,31,6,10.63213147513519,0.005098427875892098,0.6712848064647169,22,22,6,9.91992306778766,0.062465656723541235,0.28282742130731614
도시락메뉴,도시락싸는아내,7,2.689977418106396,0.5435659595069745,0.3131789000781467,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,7,7,6,4.040852041347716,0.13763485712604723,-0.7013366478843068
도시락메뉴,큐브닭가슴살요리,7,2.689977418106396,0.5435659595069745,0.3131789000781467,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,7,7,3,14.456945724393572,0.7144118113105136,0.2900922926258206
도시락메뉴,동물복지닭가슴살,7,2.689977418106396,0.5435659595069745,0.3131789000781467,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,7,7,3,14.45694572439357,0.7144118113105136,0.2900922926258205
도시락메뉴,닭가슴살요리,7,2.689977418106396,0.5435659595069745,0.3131789000781467,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,7,7,3,14.45694572439357,0.7144118113105136,0.2900922926258205
10월,배추김치,5,2.8693183454165574,0.5428935336379901,0.2881581116994978,35,37,5,12.258972386280831,0.44608371875570957,1.1746603488028304,8,8,5,11.858556384145693,0.39956827864691385,0.00487101376702339
10월,100g,5,2.8693183454165574,0.5428935336379901,0.2881581116994978,35,37,5,12.258972386280831,0.44608371875570957,1.1746603488028304,8,10,5,14.515088464040437,0.3481041094277316,0.19179773226284932
다이어트도시락,운동하는여자,6,2.770227443592809,0.5428720346103559,0.30122970505452396,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,7,7,7,24.299526236366624,0.5035174486582382,0.8799879129678249
다이어트도시락,레시피,14,2.305338916838692,0.5417172741208762,0.3537208334294679,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422
도시락메뉴,직장인점심,15,2.262533404649209,0.5404200744404305,0.3587903578049905,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,23,23,0,11.204148867551634,0.3583491550466824,0.5487938507304948
식단,건강식,9,2.5365377236829714,0.5399823679080469,0.3217185923822542,37,46,7,16.082279900794575,0.7500570642903653,1.7502802113952356,19,20,4,24.011295059770106,0.7634717181443976,1.478593328526103
오늘의도시락,자취요리,10,2.472221489189914,0.5383658007371873,0.3282573772935193,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,17,17,4,24.75202953277391,0.7194328749442314,1.4163225648156281
반찬,간단레시피,5,2.841147468546505,0.5375634220753976,0.2853048331350247,48,63,4,17.061454136214454,0.6923960414587538,2.3139860436347113,6,6,4,34.479806507197424,0.8304418349249446,1.6997223817779714
도시락기록,자취요리,9,2.521011653175401,0.5366771522044885,0.3193140431029741,42,42,1,7.176815309814925,0.256370817341552,0.9917757183374951,17,17,4,24.75202953277391,0.7194328749442314,1.4163225648156281
홈쿡,food,8,2.5805208256570156,0.535908280765279,0.31173027084878296,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157
도시락기록,벤또,5,2.8205281814128007,0.5336621199870482,0.28126064029831327,42,42,1,7.176815309814925,0.256370817341552,0.9917757183374951,7,7,1,6.678587813586962,0.2444160837522085,-0.4682989995809103
오늘의도시락,단백질식단,5,2.8205281814128007,0.5336621199870482,0.2821642449430132,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,6,11,8,24.01867594722771,0.4625910363790372,0.8640637055986686
오늘의도시락,자취일기,5,2.8205281814128007,0.5336621199870482,0.2821642449430132,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,6,6,1,8.299956800848426,0.2005517841891013,-0.41587948354207993
오늘의도시락,신혼,5,2.8205281814128007,0.5336621199870482,0.2821642449430132,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,6,6,8,23.777360231386666,0.4590024207701009,0.7825600191922111
식단,건강식단,5,2.8137484944498103,0.5323793594951088,0.2795924041120218,37,46,7,16.082279900794575,0.7500570642903653,1.7502802113952356,8,8,4,31.52120564272113,0.778905859311764,1.5507879912607754
집밥,한식도시락,17,2.149737910629994,0.5293021868502373,0.3645422886759221,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,17,17,0,12.432333446154226,0.3869215113630196,0.4041959507379918
도시락메뉴,닭요리,6,2.6899774177837097,0.5271457104454284,0.28979950132793714,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,6,6,3,14.112828877327424,0.612553526114295,0.17876733872437262
도시락메뉴,큐브닭가슴살,6,2.6899774177837097,0.5271457104454284,0.28979950132793714,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,6,11,3,14.612240696267518,0.7212570983596022,0.3265227600594875
한식,밑반찬,6,2.6874929444620608,0.5266588366725985,0.28490459023109593,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137
요리,모두들,5,2.780522846929043,0.5260928527299137,0.2741009809738509,34,36,4,19.336422996972193,0.7061322706240964,1.747224350578725,9,9,6,7.138353538963913,0.28941293455023037,-0.3344369548438292
음식,자취요리,5,2.780522846929043,0.5260928527299137,0.27294724297745987,18,19,4,24.254473177869006,0.7051697710199573,1.4282336206171817,17,17,4,24.75202953277391,0.7194328749442314,1.4163225648156281
샐러드,식단일기,5,2.7740081659285214,0.5248602330749538,0.27251469677114604,28,34,7,11.329541122756844,0.5445245520313596,0.9214491627735837,11,11,7,19.99210186646014,0.5473816068220907,0.7618689085033818
간단하게,밍키식단,5,2.751535310146749,0.5206082238457261,0.26863648916124655,21,22,5,9.850217233940638,0.7400470789015714,0.5609942575908912,15,15,5,19.651079926473408,0.5003552646519056,0.8787588684955947
다이어트식단,건강식,6,2.6509480739707327,0.5194972629021543,0.27854088364175644,22,24,4,24.319231401676884,0.8945203296280569,1.6945288183905152,19,20,4,24.011295059770106,0.7634717181443976,1.478593328526103
다이어트도시락,diet,7,2.5677031802455725,0.5188579032316954,0.2900640773101543,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,10,10,7,16.27565740264093,0.38163657734001233,0.38594324634183935
다이어트도시락,닭요리,5,2.7420565662213807,0.5188147843717434,0.27048200231737857,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,6,6,3,14.112828877327424,0.612553526114295,0.17876733872437262
다이어트도시락,큐브닭가슴살,5,2.7420565662213807,0.5188147843717434,0.27048200231737857,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,6,11,3,14.612240696267518,0.7212570983596022,0.3265227600594875
도시락메뉴,동물복지,7,2.5564460257415136,0.5165831607196841,0.2900522669126627,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,8,16,3,13.778434275697139,0.784389598344781,0.4162718966473031
소풍도시락,엄마표도시락,5,2.729556403495204,0.5164496729771488,0.26769956729447286,46,52,2,5.148925051153295,0.2893883726585028,1.1033402197909223,7,7,6,7.556094003886627,0.09482692705626408,-0.47573529049571184
홈쿡,화이팅도시락,5,2.729556403495204,0.5164496729771488,0.26769956729447286,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,7,7,6,9.404316973415584,0.2171997708824417,-0.2906237027912695
건강식,자취요리,5,2.7264556258263224,0.515862985846955,0.2648283603566657,19,20,4,24.011295059770106,0.7634717181443976,1.478593328526103,17,17,4,24.75202953277391,0.7194328749442314,1.4163225648156281
홈쿡,요리,14,2.1787254473911135,0.5119651613034755,0.3272037253131997,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,34,36,4,19.336422996972193,0.7061322706240964,1.747224350578725
남편도시락,근육,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
도시락메뉴,하림,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,5,8,3,13.989223365084955,0.6013771774060483,0.16225993485270662
도시락메뉴,동물복지IFF큐브닭가슴살,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,5,5,3,14.63345165346789,0.6324527545633932,0.18365653130451004
남편도시락,100g당,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,5,7,8,22.54123590640844,0.5028074746390626,0.7010660499543605
남편도시락,아침밥,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,5,5,6,5.337691813041976,0.10923026563517678,-0.7050295740617502
남편도시락,근육량늘리기,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
남편도시락,온더테이블,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,5,5,6,8.710663330687165,0.18288247897011325,-0.43590184398916343
남편도시락,단백질함량,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
남편도시락,냥집사,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
남편도시락,쉐이크도시락,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
남편도시락,영양성분,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
남편도시락,추천메뉴,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
도시락메뉴,닭가슴살레시피,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,5,5,3,14.63345165346789,0.6324527545633932,0.18365653130451004
도시락메뉴,트러플,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,5,8,3,12.86534441159384,0.622092902125738,0.09335786939087251
도시락메뉴,하림닭가슴살,5,2.6899774173319484,0.5089610735715435,0.26441480638371856,67,67,2,7.399617238897896,0.5357782842208108,2.149723552090895,5,5,3,14.63345165346789,0.6324527545633932,0.18365653130451004
다이어트도시락,식단,16,2.0860489350418323,0.5060669051752782,0.331573293957026,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,37,46,7,16.082279900794575,0.7500570642903653,1.7502802113952356
건강식,음식,5,2.6692972121539293,0.505048245396382,0.2564388527089573,19,20,4,24.011295059770106,0.7634717181443976,1.478593328526103,18,19,4,24.254473177869006,0.7051697710199573,1.4282336206171817
홈쿡,cooking,6,2.5552030172251374,0.5007344303125117,0.2656015996758641,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,10,10,9,12.677536788318996,0.20031505350272272,0.05169002387977453
도시락기록,도시락스타그램,13,2.1666017165354594,0.500402191207098,0.31240898367775266,42,42,1,7.176815309814925,0.256370817341552,0.9917757183374951,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041
식단,닭가슴살,11,2.2476601943428896,0.4998382865570203,0.3008477530239628,37,46,7,16.082279900794575,0.7500570642903653,1.7502802113952356,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599
남편도시락,화이팅도시락,6,2.535826738302638,0.4969373269424747,0.2651808295226916,67,69,0,7.697358796112383,0.46513826622114574,2.163282501476253,7,7,6,9.404316973415584,0.2171997708824417,-0.2906237027912695
lunch,obento,7,2.453700867627135,0.49582136172493546,0.2692035974551934,27,28,6,7.852002307958744,0.10159705775189334,0.371951059132371,22,22,6,9.91992306778766,0.062465656723541235,0.28282742130731614
도시락스타그램,자취요리,7,2.452018781446906,0.4954814611806502,0.2693653649854484,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,17,17,4,24.75202953277391,0.7194328749442314,1.4163225648156281
다이어트도시락,저당,6,2.5189130158954125,0.49362280238338774,0.26085299595896067,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,9,13,5,11.180177822879568,0.5835712862953464,0.1329780075807391
다이어트도시락,바르닭,6,2.5189130158954125,0.49362280238338774,0.26085299595896067,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,9,11,7,18.477740676703135,0.513257159685446,0.584628951827127
오늘의도시락,도시락일기,8,2.374241080698456,0.4930692451805551,0.27662756412594175,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,15,15,1,9.643435236329191,0.2836292781955203,0.08108044194600164
다이어트도시락,동물복지닭가슴살,5,2.5879058868317544,0.4896484817967039,0.24766931613562373,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,7,7,3,14.45694572439357,0.7144118113105136,0.2900922926258205
다이어트도시락,큐브닭가슴살요리,5,2.5879058868317544,0.4896484817967039,0.24766931613562373,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,7,7,3,14.456945724393572,0.7144118113105136,0.2900922926258206
다이어트도시락,닭가슴살요리,5,2.5879058868317544,0.4896484817967039,0.24766931613562373,53,54,7,13.95975195208104,0.7626049615578026,2.1561873341001516,7,7,3,14.45694572439357,0.7144118113105136,0.2900922926258205
오늘의도시락,점메추,6,2.492024115733264,0.4883534762227428,0.2563380169209678,49,50,5,13.131670938516958,0.5914083446339523,1.8575734538244713,10,10,8,20.982080347138332,0.4614609716205375,0.7509352122106411
집밥,식사기록,12,2.149737910446562,0.4874950695845576,0.30549044946727727,115,118,0,6.5167492015297075,0.7285380653301303,4.161604757490257,12,12,5,20.255595548065635,0.4763973785102491,0.7882387401808284
좋은,가지,5,2.5718627620329686,0.4866130191313217,0.24301966214814363,29,30,4,22.049418928288624,0.9106211321257801,1.8149213142998257,13,23,4,19.256107158522767,0.9114186620046112,1.0847784495700603
오늘의,주세요지니벤또,8,2.3407931466745144,0.4861229633913519,0.27699649399418524,95,100,8,9.514277515912475,0.4235663757402039,3.4446382922826584,8,8,6,7.652305777521388,0.19872668163923657,-0.38076903320534655
맛있는,먹어도,6,2.45201878119753,0.4805137671024998,0.24873154291234523,30,33,2,5.386122833572479,0.702811607399392,0.622762963086222,17,18,4,14.551303875174433,0.8039753915969318,0.7560519984280243
살짝,간장,5,2.5379612104434206,0.48019862695777277,0.23837798079397116,30,33,4,17.14957731564478,0.7912949888560646,1.484079524820583,13,13,6,6.334083477076851,0.3340328694817201,-0.207803307019427
홈쿡,한식,12,2.1169480876463425,0.48005933666568384,0.2908712735833208,46,46,9,8.715178270918697,0.471227317729246,1.3599828443271307,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908
