token1,token2,co_docs,PMI,NPMI,PHI
cooking,레시피밑반찬,6,4.597137998055094,0.8999942685482283,0.7730238825035695
집밥요리,집밥일기,13,3.8811761523415296,0.8953584146272986,0.7938467748336588
집밥메뉴,집밥일기,13,3.8811761523415296,0.8953584146272986,0.7938467748336588
도시락일기,직장인점심시간,10,4.096362720513514,0.891068031429078,0.7757173695045416
밍키식단,식단공유,10,4.096362720513514,0.891068031429078,0.7757173695045416
cook,yummyfood,5,4.702498508278965,0.8888931948380467,0.7438441126622981
cook,예쁜상차림kimchi,5,4.702498508278965,0.8888931948380467,0.7438441126622981
다이어트레시피,도먹걸,12,3.903990829713282,0.8842928958364628,0.7714285714285714
다이어트레시피,집밥그램,12,3.903990829713282,0.8842928958364628,0.7714285714285714
식단기록,저당파로밥,8,4.260665769007328,0.8839039195383886,0.7536207606423008
요리레시피,주세요지니벤또,8,4.260665769007328,0.8839039195383886,0.7536207606423008
집밥도시락,집밥일기,13,3.8298828581389532,0.883525433908162,0.7732859238856813
식단공유,저당파로밥,7,4.3682964308211485,0.881804877935338,0.7438706436924252
직장인점심시간,자취일기,6,4.501827819741775,0.8813351344842549,0.7366739772611365
밍키식단,식단기록,11,3.9505108447699375,0.8775348569720876,0.7555071695348989
단백질도시락,신혼,5,4.6379599885081495,0.8766937542793309,0.7197832446062536
단백질도시락,단백질식단,5,4.6379599885081495,0.8766937542793309,0.7197832446062536
동물복지,닭요리,5,4.6379599885081495,0.8766937542793309,0.7197832446062536
동물복지,닭가슴살도시락,5,4.6379599885081495,0.8766937542793309,0.7197832446062536
집밥도시락,집밥요리,15,3.667602053143143,0.8749733424550715,0.7648682813098834
집밥도시락,집밥메뉴,15,3.667602053143143,0.8749733424550715,0.7648682813098834
다이어터,운동하는여자,6,4.442987320570845,0.8698157691672341,0.7148289635843154
밀프랩,운동하는여자,6,4.442987320570845,0.8698157691672341,0.7148289635843154
밍키식단,저당파로밥,8,4.1916728981061295,0.8695908820189063,0.727694506914099
cooking,예쁜상차림kimchi,5,4.597137994807947,0.8689773472808072,0.7053134565107608
cooking,yummyfood,5,4.597137994807947,0.8689773472808072,0.7053134565107608
직장인점심시간,쿡스타그램,8,4.183374095359207,0.8678692392820274,0.724214623297192
다이어트레시피,domukgirl,11,3.9039908293480456,0.867201273118335,0.7382100842174718
다이어트레시피,클릭도시락,11,3.9039908293480456,0.867201273118335,0.7382100842174718
다이어트레시피,반찬스타그램,12,3.8239481223551506,0.8661624235664982,0.7402715252008241
