token1,token2,co_docs,PMI,NPMI,PHI
레시피,집밥그램,12,3.636573498371913,0.824664086735071,0.6744710835933223
koreanfood,cooking,8,3.963476280645977,0.8231128143963535,0.6490100901158362
100g,저당파로밥,5,4.34522485348392,0.8221445622887247,0.6219356486210418
koreanfood,일주일반찬,6,4.186619827671672,0.8204376248040135,0.6295476751044019
koreanfood,요리영상,6,4.186619827671672,0.8204376248040135,0.6295476751044019
koreanfood,cookstagram,6,4.186619827671672,0.8204376248040135,0.6295476751044019
koreanfood,레시피밑반찬,6,4.186619827671672,0.8204376248040135,0.6295476751044019
koreanfood,밑반찬레시피,6,4.186619827671672,0.8204376248040135,0.6295476751044019
간식,근육,5,4.32972066718213,0.8192110702622976,0.6176423412675501
간식,단백질함량,5,4.32972066718213,0.8192110702622976,0.6176423412675501
간식,냥집사,5,4.32972066718213,0.8192110702622976,0.6176423412675501
간식,쉐이크도시락,5,4.32972066718213,0.8192110702622976,0.6176423412675501
밑반찬,예쁜상차림kimchi,5,4.32972066718213,0.8192110702622976,0.6176423412675501
간식,근육량늘리기,5,4.32972066718213,0.8192110702622976,0.6176423412675501
간식,영양성분,5,4.32972066718213,0.8192110702622976,0.6176423412675501
간식,추천메뉴,5,4.32972066718213,0.8192110702622976,0.6176423412675501
food,예쁜상차림kimchi,5,4.32972066718213,0.8192110702622976,0.6176423412675501
food,yummyfood,5,4.32972066718213,0.8192110702622976,0.6176423412675501
밑반찬,yummyfood,5,4.32972066718213,0.8192110702622976,0.6176423412675501
밍키식단,100g,7,4.053088437729674,0.8190109295311618,0.6353173376528568
직장인점심도시락,직장인점심시간,10,3.754837417787252,0.8176759493047584,0.6531493790243537
식단도시락,신혼,5,4.31445319527842,0.8163223661264306,0.6125032454890016
쿡스타그램,자취일기,5,4.31445319527842,0.8163223661264306,0.6125032454890016
식단도시락,단백질식단,5,4.31445319527842,0.8163223661264306,0.6125032454890016
lover,foodfoodphotography,14,3.4606828327742063,0.8132043653425781,0.6661249442872691
lover,lunchfoodstagram,14,3.4606828327742063,0.8132043653425781,0.6661249442872691
lover,instafoodobentagram,14,3.4606828327742063,0.8132043653425781,0.6661249442872691
레시피,domukgirl,11,3.6365734980955415,0.8087070593685336,0.6454259959649434
레시피,클릭도시락,11,3.6365734980955415,0.8087070593685336,0.6454259959649434
식사기록,100g,6,4.122081307210607,0.8077902308167527,0.6086129794709814
레시피,재료는,12,3.5565307909385564,0.806512839068859,0.6468816731346377
레시피,반찬스타그램,12,3.5565307909385564,0.806512839068859,0.6468816731346377
직장인점심,한식도시락,13,3.490911834494095,0.8062672146706228,0.6505903504955749
characterfood,snoopy,7,3.9885499170994825,0.8059695773415938,0.614734799386987
characterfood,peanuts,7,3.9885499170994825,0.8059695773415938,0.614734799386987
도시락일기,쿡스타그램,8,3.868166101432058,0.8033193239605778,0.6179248486366896
모두들,주세요지니벤또,5,4.227441819518802,0.7998592527433165,0.5857027296609147
단백질,단백질식단,5,4.227441819518802,0.7998592527433165,0.5860048491813599
따라,부터,5,4.227441819518802,0.7998592527433165,0.5860048491813599
