node,node_df,node_tf,node_cluster,node_centrality,node_svd_c1,node_rank
잘받았습니다,5,5,1,0.24511644618555586,0.01607144601820806,-0.9080658619629981
피곤할,3,3,1,1.274784391627013,0.0024482147708566205,-0.9241912125928433
다먹고,3,3,1,1.274784391627013,0.0017955806920141554,-0.9245174793939589
비타민도,3,3,1,0.9176059758886239,0.07079985425379641,-0.9256481048888394
작고,3,3,1,1.1082611180273347,0.03029965776624022,-0.9268778203749246
사봤어요,3,3,1,1.077412459947138,0.020117772445492777,-0.9350450381990355
나네요,3,3,1,0.9532603457770817,0.041061529801314604,-0.9369585639832416
임신준비,3,3,1,0.9885079925433804,0.03011849456296408,-0.9389133946725833
용량이,3,3,1,0.9202699033161983,0.04197238761737759,-0.9397939005503948
심플하네요,5,5,1,0.0,0.0,-0.9405499608618353
비타민비,3,3,1,1.0997710596053056,0.001977200620065346,-0.9418837260131645
사무실에서,4,4,1,0.530143711308882,0.0034637541979837903,-0.9419486428154239
비타민입니다,4,4,1,0.27810688780646575,0.0030806521046134044,-0.9672800637980841
향이,3,3,1,0.7522414070461456,0.018487832220507906,-0.9682946971392822
비타민씨는,3,3,1,0.6751534526507835,0.011656885666856763,-0.9793989313868042
챙겨먹으려고,3,3,1,0.6751534526507835,0.008519086602732727,-0.9809675893781411
재구매해요,3,3,1,0.6751534526507835,0.007987718758079755,-0.9812332323969644
시원하게,3,3,1,0.6655691536461681,0.006263712145466932,-0.9830511073963567
부모님,3,3,1,0.6326213789171921,0.003579628983114928,-0.9876793817469606
아이들이,3,3,1,0.49715327044394836,0.0026762739545417506,-1.001643517674929
간식용으로,3,3,1,0.0,0.0,-1.0525709611739156
센트룸,3,3,1,0.0,0.0,-1.0525709611739156
